央视频道,#genre#
山东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226739/index.m3u8
东南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226784/index.m3u8
广东卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226167/index.m3u8
广西卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226830/index.m3u8
黑龙江卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226145/index.m3u8
湖北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226705/index.m3u8
安徽卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226746/index.m3u8
深圳卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226136/index.m3u8
四川卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226728/index.m3u8
天津卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226742/index.m3u8
贵州卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226874/index.m3u8
海南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226801/index.m3u8
河北卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226774/index.m3u8
河南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226791/index.m3u8
云南卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226816/index.m3u8
重庆卫视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226737/index.m3u8

辽宁地方,#genre#
辽宁都市,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226760/index.m3u8
辽宁北方,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226755/index.m3u8
辽宁公共,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226766/index.m3u8
辽宁教育,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226763/index.m3u8
辽宁经济,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226735/index.m3u8
辽宁生活,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226761/index.m3u8
辽宁影视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226738/index.m3u8
辽宁体育,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226764/index.m3u8
辽宁宜家,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226884/index.m3u8
辽宁电视,http://hwottcdn.ln.chinamobile.com/PLTV/11/224/3221226982/index.m3u8
沈阳新闻,http://hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226895/index.m3u8
阜新综合,http://hwottcdn.ln.chinamobile.com:80/PLTV/88888890/224/3221227407/index.m3u8
