央视频道,#genre#
广西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228183/index.m3u8
贵州卫视,http://ott.mobaibox.com/PLTV/3/224/3221228136/index.m3u8
海南卫视,http://ott.mobaibox.com/PLTV/3/224/3221228139/index.m3u8
河北卫视,http://ott.mobaibox.com/PLTV/3/224/3221228106/index.m3u8
湖北卫视,http://ott.mobaibox.com/PLTV/3/224/3221227479/index.m3u8
吉林卫视,http://ott.mobaibox.com/PLTV/3/224/3221228130/index.m3u8
黑龙江卫视,http://ott.mobaibox.com/PLTV/3/224/3221227514/index.m3u8
江西卫视,http://ott.mobaibox.com/PLTV/3/224/3221228109/index.m3u8
青海卫视,http://ott.mobaibox.com/PLTV/3/224/3221227554/index.m3u8
三沙卫视,http://ott.mobaibox.com/PLTV/3/224/3221228626/index.m3u8
深圳卫视,http://ott.mobaibox.com/PLTV/3/224/3221227555/index.m3u8
四川卫视,http://ott.mobaibox.com/PLTV/3/224/3221228171/index.m3u8
天津卫视,http://ott.mobaibox.com/PLTV/3/224/3221227488/index.m3u8
新疆卫视,http://ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8
云南卫视,http://ott.mobaibox.com/PLTV/3/224/3221227571/index.m3u8

付费频道,#genre#
4K UHD,http://ott.mobaibox.com/PLTV/3/224/3221228242/index.m3u8
江苏4K修复,http://ott.mobaibox.com/PLTV/3/224/3221228141/index.m3u8
江苏8K测试,http://ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
CCTV-央视台球,http://ott.mobaibox.com/PLTV/3/224/3221228683/index.m3u8
CCTV-兵器科技,http://ott.mobaibox.com/PLTV/3/224/3221228686/index.m3u8
CCTV-第一剧场,http://ott.mobaibox.com/PLTV/3/224/3221228659/index.m3u8
CCTV-电视指南,http://ott.mobaibox.com/PLTV/3/224/3221228689/index.m3u8
CCTV-风云剧场,http://ott.mobaibox.com/PLTV/3/224/3221228662/index.m3u8
CCTV-风云音乐,http://ott.mobaibox.com/PLTV/3/224/3221228665/index.m3u8
CCTV-风云足球,http://ott.mobaibox.com/PLTV/3/224/3221228668/index.m3u8
CCTV-女性时尚,http://ott.mobaibox.com/PLTV/3/224/3221228674/index.m3u8
